Entity,Code,Day,people_vaccinated,145608-annotations
Peru,PER,2022-09-20,29873159,
Peru,PER,2022-09-21,29875330,
Peru,PER,2022-09-22,29877289,
Peru,PER,2022-09-23,29879501,
Peru,PER,2022-09-24,29881759,
Peru,PER,2022-09-25,29884084,
Peru,PER,2022-09-26,29886160,
Peru,PER,2022-09-27,29888419,
Peru,PER,2022-09-28,29890684,
Peru,PER,2022-09-29,29892766,
Peru,PER,2022-09-30,29894696,
Peru,PER,2022-10-01,29895988,
Peru,PER,2022-10-02,29896246,
Peru,PER,2022-10-03,29897362,
Peru,PER,2022-10-04,29898584,
Peru,PER,2022-10-05,29900107,
Peru,PER,2022-10-06,29901951,
Peru,PER,2022-10-07,29904168,
Peru,PER,2022-10-08,29905504,
Peru,PER,2022-10-09,29906376,
Peru,PER,2022-10-10,29909355,
Peru,PER,2022-10-11,29912547,
Peru,PER,2022-10-12,29915859,
Peru,PER,2022-10-13,29918877,
Peru,PER,2022-10-14,29922518,
Peru,PER,2022-10-15,29925733,
Peru,PER,2022-10-16,29926886,
Peru,PER,2022-10-17,29930656,
Peru,PER,2022-10-18,29934488,
Peru,PER,2022-10-19,29938780,
Peru,PER,2022-10-20,29943077,
Peru,PER,2022-10-21,29948134,
Peru,PER,2022-10-22,29952342,
Peru,PER,2022-10-23,29953768,
Peru,PER,2022-10-24,29957915,
Peru,PER,2022-10-25,29961429,
Peru,PER,2022-10-26,29965075,
Peru,PER,2022-10-27,29967617,
Peru,PER,2022-10-28,29970920,
Peru,PER,2022-10-29,29972259,
Philippines,PHL,2021-02-28,0,
Philippines,PHL,2021-03-01,756,
Philippines,PHL,2021-03-02,2793,
Philippines,PHL,2021-03-04,10000,
Philippines,PHL,2021-03-06,25138,
Philippines,PHL,2021-03-07,29266,
Philippines,PHL,2021-03-08,44000,
Philippines,PHL,2021-03-09,89077,
Philippines,PHL,2021-03-10,114500,
Philippines,PHL,2021-03-13,193492,
Philippines,PHL,2021-03-15,215997,
Philippines,PHL,2021-03-16,216794,
Philippines,PHL,2021-03-17,269583,
Philippines,PHL,2021-03-20,336656,
Philippines,PHL,2021-03-23,508332,
Philippines,PHL,2021-03-27,656331,
Philippines,PHL,2021-03-30,737569,
Philippines,PHL,2021-04-03,795320,
Philippines,PHL,2021-04-05,826607,
Philippines,PHL,2021-04-06,872213,
Philippines,PHL,2021-04-11,1007356,
Philippines,PHL,2021-04-12,1053256,
Philippines,PHL,2021-04-13,1093651,
Philippines,PHL,2021-04-17,1264811,
Philippines,PHL,2021-04-18,1279223,
Philippines,PHL,2021-04-20,1353107,
Philippines,PHL,2021-04-21,1397628,
Philippines,PHL,2021-04-24,1522696,
Philippines,PHL,2021-04-26,1529948,
Philippines,PHL,2021-04-27,1562815,
Philippines,PHL,2021-04-29,1614420,
Philippines,PHL,2021-04-30,1639806,
Philippines,PHL,2021-05-01,1656643,
Philippines,PHL,2021-05-03,1689829,
Philippines,PHL,2021-05-04,1744649,
Philippines,PHL,2021-05-05,1786480,
Philippines,PHL,2021-05-07,1892934,
Philippines,PHL,2021-05-08,1951698,
Philippines,PHL,2021-05-09,1957511,
Philippines,PHL,2021-05-11,2024953,
Philippines,PHL,2021-05-14,2154233,
Philippines,PHL,2021-05-15,2245397,
Philippines,PHL,2021-05-16,2282273,
Philippines,PHL,2021-05-18,2512942,
Philippines,PHL,2021-05-21,3030579,
Philippines,PHL,2021-05-22,3147486,
Philippines,PHL,2021-05-24,3318646,
Philippines,PHL,2021-05-25,3466314,
Philippines,PHL,2021-05-30,3974350,
Philippines,PHL,2021-06-02,4174416,
Philippines,PHL,2021-06-04,4343914,
Philippines,PHL,2021-06-05,4386467,
Philippines,PHL,2021-06-06,4421319,
Philippines,PHL,2021-06-07,4491948,
Philippines,PHL,2021-06-08,4632826,
Philippines,PHL,2021-06-09,4724263,
Philippines,PHL,2021-06-12,5014582,
Philippines,PHL,2021-06-13,5068855,
Philippines,PHL,2021-06-14,5132000,
Philippines,PHL,2021-06-15,5392859,
Philippines,PHL,2021-06-16,5551087,
Philippines,PHL,2021-06-17,5783258,
Philippines,PHL,2021-06-18,5953810,
Philippines,PHL,2021-06-19,6102625,
Philippines,PHL,2021-06-20,6253400,
Philippines,PHL,2021-06-21,7045380,
Philippines,PHL,2021-06-25,7295715,
Philippines,PHL,2021-06-27,7538128,
Philippines,PHL,2021-06-29,7665974,
Philippines,PHL,2021-06-30,7810469,
Philippines,PHL,2021-07-01,8002640,
Philippines,PHL,2021-07-04,8839124,
Philippines,PHL,2021-07-06,9047357,
Philippines,PHL,2021-07-07,9208070,
Philippines,PHL,2021-07-08,9399801,
Philippines,PHL,2021-07-10,9576619,
Philippines,PHL,2021-07-11,9657361,
Philippines,PHL,2021-07-12,9669940,
Philippines,PHL,2021-07-13,9771359,
Philippines,PHL,2021-07-15,10026722,
Philippines,PHL,2021-07-16,10177126,
Philippines,PHL,2021-07-19,10388188,
Philippines,PHL,2021-07-21,10585261,
Philippines,PHL,2021-07-23,10866238,
Philippines,PHL,2021-07-25,11082020,
Philippines,PHL,2021-07-26,11113107,
Philippines,PHL,2021-07-27,11204316,
Philippines,PHL,2021-07-29,11524212,
Philippines,PHL,2021-08-02,11747581,
Philippines,PHL,2021-08-03,12206553,
Philippines,PHL,2021-08-05,12493997,
Philippines,PHL,2021-08-08,13375452,
Philippines,PHL,2021-08-11,14100119,
Philippines,PHL,2021-08-15,18697647,
Philippines,PHL,2021-09-09,25195827,
Philippines,PHL,2021-09-30,27836530,
Philippines,PHL,2021-10-21,32954936,
Philippines,PHL,2021-11-11,40517967,
Philippines,PHL,2021-12-02,56110301,
Philippines,PHL,2022-02-24,68661595,
Philippines,PHL,2022-03-10,69535753,
Philippines,PHL,2022-03-17,70173137,
Philippines,PHL,2022-06-05,74634409,
Philippines,PHL,2022-06-12,74959001,
Philippines,PHL,2022-06-16,75286371,
Philippines,PHL,2022-06-23,75654809,
Philippines,PHL,2022-07-07,76230775,
Philippines,PHL,2022-07-14,76438466,
Philippines,PHL,2022-08-04,76521354,
Philippines,PHL,2022-08-18,76976681,
Philippines,PHL,2022-08-26,77134380,
Philippines,PHL,2022-09-01,77253008,
Philippines,PHL,2022-09-08,77387291,
Philippines,PHL,2022-09-15,77470954,
Philippines,PHL,2022-09-22,77569580,
Philippines,PHL,2022-09-29,77705048,
Philippines,PHL,2022-10-06,77838774,
Philippines,PHL,2022-10-13,77931484,
Philippines,PHL,2022-10-20,77994168,
Pitcairn,PCN,2021-06-15,47,
Pitcairn,PCN,2021-06-21,47,
Pitcairn,PCN,2021-07-27,47,
Pitcairn,PCN,2021-08-02,47,
Pitcairn,PCN,2021-09-07,47,
Pitcairn,PCN,2022-08-29,47,
Poland,POL,2020-12-28,2000,
Poland,POL,2020-12-29,6300,
Poland,POL,2020-12-30,36300,
Poland,POL,2020-12-31,47600,
Poland,POL,2021-01-02,50391,
Poland,POL,2021-01-03,50833,
Poland,POL,2021-01-04,92220,
Poland,POL,2021-01-05,140226,
Poland,POL,2021-01-06,160359,
Poland,POL,2021-01-07,188956,
Poland,POL,2021-01-08,198787,
Poland,POL,2021-01-09,200022,
Poland,POL,2021-01-10,203053,
Poland,POL,2021-01-11,257834,
Poland,POL,2021-01-12,309620,
Poland,POL,2021-01-13,369212,
Poland,POL,2021-01-14,410480,
Poland,POL,2021-01-15,436963,
Poland,POL,2021-01-16,457303,
Poland,POL,2021-01-17,468795,
Poland,POL,2021-01-18,491696,
Poland,POL,2021-01-19,530055,
Poland,POL,2021-01-20,566793,
Poland,POL,2021-01-21,605313,
Poland,POL,2021-01-22,638798,
Poland,POL,2021-01-23,654184,
Poland,POL,2021-01-24,659753,
Poland,POL,2021-01-25,701222,
Poland,POL,2021-01-26,782413,
Poland,POL,2021-01-27,858474,
Poland,POL,2021-01-28,917908,
Poland,POL,2021-01-29,945600,
Poland,POL,2021-01-30,958453,
Poland,POL,2021-01-31,976367,
Poland,POL,2021-02-01,998587,
Poland,POL,2021-02-02,1053245,
Poland,POL,2021-02-03,1117146,
Poland,POL,2021-02-04,1171229,
Poland,POL,2021-02-05,1193034,
Poland,POL,2021-02-06,1200793,
Poland,POL,2021-02-07,1206212,
Poland,POL,2021-02-09,1291569,
Poland,POL,2021-02-11,1413132,
Poland,POL,2021-02-12,1446102,
Poland,POL,2021-02-13,1466439,
Poland,POL,2021-02-14,1476274,
Poland,POL,2021-02-15,1500911,
Poland,POL,2021-02-16,1538737,
Poland,POL,2021-02-17,1610734,
Poland,POL,2021-02-18,1691115,
Poland,POL,2021-02-19,1743841,
Poland,POL,2021-02-20,1772133,
Poland,POL,2021-02-21,1785194,
Poland,POL,2021-02-22,1824654,
Poland,POL,2021-02-24,1959165,
Poland,POL,2021-02-26,2101754,
Poland,POL,2021-02-28,2149607,
Poland,POL,2021-03-01,2190526,
Poland,POL,2021-03-03,2338137,
Poland,POL,2021-03-04,2424929,
Poland,POL,2021-03-06,2526389,
Poland,POL,2021-03-08,2570094,
Poland,POL,2021-03-09,2641693,
Poland,POL,2021-03-11,2835856,
Poland,POL,2021-03-12,2891753,
Poland,POL,2021-03-13,2914792,
Poland,POL,2021-03-14,2924629,
Poland,POL,2021-03-15,2946767,
Poland,POL,2021-03-16,2984642,
Poland,POL,2021-03-17,3074378,
Poland,POL,2021-03-18,3162971,
Poland,POL,2021-03-19,3213724,
Poland,POL,2021-03-20,3233998,
Poland,POL,2021-03-21,3242462,
Poland,POL,2021-03-22,3289482,
Poland,POL,2021-03-23,3385827,
Poland,POL,2021-03-24,3524209,
Poland,POL,2021-03-26,3785646,
Poland,POL,2021-03-28,3889970,
Poland,POL,2021-03-30,4062784,
Poland,POL,2021-03-31,4231313,
Poland,POL,2021-04-01,4404565,
Poland,POL,2021-04-02,4544816,
Poland,POL,2021-04-04,4585575,
Poland,POL,2021-04-05,4591351,
Poland,POL,2021-04-07,4909594,
Poland,POL,2021-04-08,5167241,
Poland,POL,2021-04-10,5529714,
Poland,POL,2021-04-11,5581068,
Poland,POL,2021-04-12,5670769,
Poland,POL,2021-04-13,5832860,
Poland,POL,2021-04-15,6236689,
Poland,POL,2021-04-19,6699255,
Poland,POL,2021-04-20,6868703,
Poland,POL,2021-04-21,7079324,
Poland,POL,2021-04-22,7311128,
Poland,POL,2021-04-23,7526598,
Poland,POL,2021-04-25,7765723,
Poland,POL,2021-04-27,8072900,
Poland,POL,2021-04-28,8229040,
Poland,POL,2021-04-29,8597875,
Poland,POL,2021-05-01,8917338,
Poland,POL,2021-05-03,9018412,
Poland,POL,2021-05-05,9454765,
Poland,POL,2021-05-06,9735602,
Poland,POL,2021-05-07,9987919,
Poland,POL,2021-05-08,10185393,
Poland,POL,2021-05-09,10260941,
Poland,POL,2021-05-10,10400987,
Poland,POL,2021-05-11,10609955,
Poland,POL,2021-05-13,11112068,
Poland,POL,2021-05-14,11329356,
Poland,POL,2021-05-15,11490114,
Poland,POL,2021-05-16,11556822,
Poland,POL,2021-05-17,11664606,
Poland,POL,2021-05-18,11868779,
Poland,POL,2021-05-20,12369238,
Poland,POL,2021-05-21,12577946,
Poland,POL,2021-05-22,12710402,
Poland,POL,2021-05-23,12748812,
Poland,POL,2021-05-24,12814730,
Poland,POL,2021-05-25,12960092,
Poland,POL,2021-05-26,13145222,
Poland,POL,2021-05-27,13302965,
Poland,POL,2021-05-28,13451439,
Poland,POL,2021-05-29,13580235,
Poland,POL,2021-05-30,13633827,
Poland,POL,2021-05-31,13707350,
Poland,POL,2021-06-01,13896798,
Poland,POL,2021-06-02,14145161,
Poland,POL,2021-06-03,14224874,
Poland,POL,2021-06-04,14400079,
Poland,POL,2021-06-05,14551620,
Poland,POL,2021-06-06,14613790,
Poland,POL,2021-06-07,14690217,
Poland,POL,2021-06-08,14845783,
Poland,POL,2021-06-09,15048382,
Poland,POL,2021-06-10,15168747,
Poland,POL,2021-06-11,15324134,
Poland,POL,2021-06-12,15457211,
Poland,POL,2021-06-13,15503070,
Poland,POL,2021-06-14,15549895,
Poland,POL,2021-06-16,15810905,
Poland,POL,2021-06-17,15940640,
Poland,POL,2021-06-18,16045779,
Poland,POL,2021-06-19,16127860,
Poland,POL,2021-06-20,16152134,
Poland,POL,2021-06-21,16184242,
Poland,POL,2021-06-22,16302839,
Poland,POL,2021-06-23,16409509,
Poland,POL,2021-06-24,16447968,
Poland,POL,2021-06-26,16649656,
Poland,POL,2021-06-27,16681699,
Poland,POL,2021-06-28,16716871,
Poland,POL,2021-06-29,16788252,
Poland,POL,2021-06-30,16890799,
Poland,POL,2021-07-01,16971186,
Poland,POL,2021-07-02,17041184,
Poland,POL,2021-07-03,17094868,
Poland,POL,2021-07-04,17114524,
Poland,POL,2021-07-05,17149431,
Poland,POL,2021-07-06,17194359,
Poland,POL,2021-07-07,17254158,
Poland,POL,2021-07-08,17315918,
Poland,POL,2021-07-09,17374533,
Poland,POL,2021-07-11,17430956,
Poland,POL,2021-07-12,17464202,
Poland,POL,2021-07-13,17507308,
Poland,POL,2021-07-14,17569346,
Poland,POL,2021-07-15,17635269,
Poland,POL,2021-07-17,17742406,
Poland,POL,2021-07-19,17797365,
Poland,POL,2021-07-20,17843723,
Poland,POL,2021-07-21,17894628,
Poland,POL,2021-07-22,17956225,
Poland,POL,2021-07-23,18012081,
Poland,POL,2021-07-25,18064022,
Poland,POL,2021-07-26,18095178,
Poland,POL,2021-07-27,18133454,
Poland,POL,2021-07-28,18192439,
Poland,POL,2021-07-29,18239525,
Poland,POL,2021-07-30,18285323,
Poland,POL,2021-07-31,18332060,
Poland,POL,2021-08-01,18357076,
Poland,POL,2021-08-02,18387784,
Poland,POL,2021-08-03,18423513,
Poland,POL,2021-08-04,18469353,
Poland,POL,2021-08-05,18515393,
Poland,POL,2021-08-07,18605722,
Poland,POL,2021-08-09,18643526,
Poland,POL,2021-08-10,18676038,
Poland,POL,2021-08-11,18714190,
Poland,POL,2021-08-12,18759946,
Poland,POL,2021-08-14,18825714,
Poland,POL,2021-08-15,18842300,
Poland,POL,2021-08-16,18863709,
Poland,POL,2021-08-17,18890548,
Poland,POL,2021-08-18,18942274,
Poland,POL,2021-08-19,18974615,
Poland,POL,2021-08-20,19008598,
Poland,POL,2021-08-21,19031403,
Poland,POL,2021-08-22,19046468,
Poland,POL,2021-08-24,19092270,
Poland,POL,2021-08-26,19158536,
Poland,POL,2021-08-27,19194135,
Poland,POL,2021-08-28,19219260,
Poland,POL,2021-08-29,19237695,
Poland,POL,2021-08-30,19257631,
Poland,POL,2021-08-31,19284686,
Poland,POL,2021-09-01,19307400,
Poland,POL,2021-09-02,19333347,
Poland,POL,2021-09-03,19363616,
Poland,POL,2021-09-04,19382663,
Poland,POL,2021-09-05,19394323,
Poland,POL,2021-09-06,19408281,
Poland,POL,2021-09-07,19427000,
Poland,POL,2021-09-08,19448585,
Poland,POL,2021-09-10,19501432,
Poland,POL,2021-09-11,19523117,
Poland,POL,2021-09-12,19532718,
Poland,POL,2021-09-14,19561992,
Poland,POL,2021-09-15,19581730,
Poland,POL,2021-09-16,19601546,
Poland,POL,2021-09-17,19625034,
Poland,POL,2021-09-19,19648110,
Poland,POL,2021-09-20,19659451,
Poland,POL,2021-09-21,19675679,
Poland,POL,2021-09-22,19712418,
Poland,POL,2021-09-23,19730125,
Poland,POL,2021-09-24,19752578,
Poland,POL,2021-09-25,19756349,
Poland,POL,2021-09-27,19766904,
Poland,POL,2021-09-28,19798940,
Poland,POL,2021-09-29,19813605,
Poland,POL,2021-10-01,19845939,
Poland,POL,2021-10-02,19853542,
Poland,POL,2021-10-03,19880124,
Poland,POL,2021-10-04,19885124,
Poland,POL,2021-10-12,19967292,
Poland,POL,2021-10-13,19968901,
Poland,POL,2021-10-15,20016102,
Poland,POL,2021-10-16,20026009,
Poland,POL,2021-10-17,20028338,
Poland,POL,2021-10-19,20050972,
Poland,POL,2021-10-20,20065807,
Poland,POL,2021-10-21,20081239,
Poland,POL,2021-10-23,20113535,
Poland,POL,2021-10-24,20117277,
Poland,POL,2021-10-25,20129987,
Poland,POL,2021-10-26,20166722,
Poland,POL,2021-10-28,20206425,
Poland,POL,2021-10-29,20232132,
Poland,POL,2021-10-31,20248449,
Poland,POL,2021-11-01,20249639,
Poland,POL,2021-11-02,20264839,
Poland,POL,2021-11-03,20285036,
Poland,POL,2021-11-04,20306537,
Poland,POL,2021-11-05,20335591,
Poland,POL,2021-11-06,20352407,
Poland,POL,2021-11-07,20356977,
Poland,POL,2021-11-08,20373465,
Poland,POL,2021-11-09,20395051,
Poland,POL,2021-11-11,20431137,
Poland,POL,2021-11-12,20458397,
Poland,POL,2021-11-14,20475445,
Poland,POL,2021-11-15,20488159,
Poland,POL,2021-11-16,20509516,
Poland,POL,2021-11-17,20534686,
Poland,POL,2021-11-18,20561348,
Poland,POL,2021-11-19,20596619,
Poland,POL,2021-11-20,20619823,
Poland,POL,2021-11-21,20624863,
Poland,POL,2021-11-22,20644940,
Poland,POL,2021-11-23,20671677,
Poland,POL,2021-11-25,20735438,
Poland,POL,2021-11-27,20807234,
Poland,POL,2021-11-28,20814512,
Poland,POL,2021-11-29,20829997,
Poland,POL,2021-12-01,20876315,
Poland,POL,2021-12-02,20901641,
Poland,POL,2021-12-03,20938216,
Poland,POL,2021-12-04,20968528,
Poland,POL,2021-12-05,20976105,
Poland,POL,2021-12-06,21022140,
Poland,POL,2021-12-08,21081218,
Poland,POL,2021-12-10,21143897,
Poland,POL,2021-12-11,21171467,
Poland,POL,2021-12-12,21177713,
Poland,POL,2021-12-13,21196780,
Poland,POL,2021-12-14,21222136,
Poland,POL,2021-12-15,21247906,
Poland,POL,2021-12-16,21285199,
Poland,POL,2021-12-17,21331952,
Poland,POL,2021-12-18,21378003,
Poland,POL,2021-12-19,21387771,
Poland,POL,2021-12-20,21424563,
Poland,POL,2021-12-21,21458498,
Poland,POL,2021-12-22,21497412,
Poland,POL,2021-12-23,21520176,
Poland,POL,2021-12-26,21521616,
Poland,POL,2021-12-28,21589717,
Poland,POL,2021-12-30,21668667,
Poland,POL,2021-12-31,21673668,
Poland,POL,2022-01-01,21674039,
Poland,POL,2022-01-02,21677758,
Poland,POL,2022-01-03,21700180,
Poland,POL,2022-01-04,21743816,
Poland,POL,2022-01-05,21784310,
Poland,POL,2022-01-06,21789739,
Poland,POL,2022-01-07,21819293,
Poland,POL,2022-01-08,21842425,
Poland,POL,2022-01-09,21846931,
Poland,POL,2022-01-10,21868432,
Poland,POL,2022-01-11,21913582,
Poland,POL,2022-01-12,21946463,
Poland,POL,2022-01-13,21975695,
Poland,POL,2022-01-14,22010663,
Poland,POL,2022-01-16,22034108,
Poland,POL,2022-01-17,22054191,
Poland,POL,2022-01-18,22077854,
Poland,POL,2022-01-20,22128034,
Poland,POL,2022-01-21,22155003,
Poland,POL,2022-01-22,22174493,
Poland,POL,2022-01-23,22193408,
Poland,POL,2022-01-24,22209910,
Poland,POL,2022-01-25,22230267,
Poland,POL,2022-01-26,22251342,
Poland,POL,2022-01-27,22269206,
Poland,POL,2022-01-28,22291055,
Poland,POL,2022-01-30,22309125,
Poland,POL,2022-01-31,22320403,
Poland,POL,2022-02-01,22334608,
Poland,POL,2022-02-02,22349451,
Poland,POL,2022-02-03,22363222,
Poland,POL,2022-02-04,22377111,
Poland,POL,2022-02-05,22386559,
Poland,POL,2022-02-06,22388213,
Poland,POL,2022-02-07,22399095,
Poland,POL,2022-02-08,22409088,
Poland,POL,2022-02-09,22419936,
Poland,POL,2022-02-10,22430286,
Poland,POL,2022-02-11,22440330,
Poland,POL,2022-02-12,22446900,
Poland,POL,2022-02-13,22449048,
Poland,POL,2022-02-14,22454638,
Poland,POL,2022-02-15,22459895,
Poland,POL,2022-02-16,22468287,
Poland,POL,2022-02-18,22483759,
Poland,POL,2022-02-19,22488032,
Poland,POL,2022-02-20,22489023,
Poland,POL,2022-02-21,22493385,
Poland,POL,2022-02-22,22498354,
Poland,POL,2022-02-23,22503994,
Poland,POL,2022-02-24,22509262,
Poland,POL,2022-02-25,22515420,
Poland,POL,2022-02-26,22518846,
Poland,POL,2022-02-27,22519535,
Poland,POL,2022-03-01,22525671,
Poland,POL,2022-03-02,22529058,
Poland,POL,2022-03-03,22532496,
Poland,POL,2022-03-04,22537367,
Poland,POL,2022-03-05,22539353,
Poland,POL,2022-03-07,22542001,
Poland,POL,2022-03-08,22544385,
Poland,POL,2022-03-10,22549838,
Poland,POL,2022-03-11,22553592,
Poland,POL,2022-03-13,22556096,
Poland,POL,2022-03-15,22560322,
Poland,POL,2022-03-16,22562605,
Poland,POL,2022-03-17,22564781,
Poland,POL,2022-03-19,22569643,
Poland,POL,2022-03-20,22570151,
Poland,POL,2022-03-21,22571765,
Poland,POL,2022-03-22,22573485,
Poland,POL,2022-03-23,22575468,
Poland,POL,2022-03-24,22577534,
Poland,POL,2022-03-25,22580485,
Poland,POL,2022-03-26,22582082,
Poland,POL,2022-03-27,22582308,
Poland,POL,2022-03-29,22585418,
Poland,POL,2022-03-30,22587422,
Poland,POL,2022-03-31,22589179,
Poland,POL,2022-04-03,22603408,
Poland,POL,2022-04-04,22607291,
Poland,POL,2022-04-05,22608803,
Poland,POL,2022-04-06,22611149,
Poland,POL,2022-04-07,22612383,
Poland,POL,2022-04-08,22614302,
Poland,POL,2022-04-10,22615408,
Poland,POL,2022-04-11,22617157,
Poland,POL,2022-04-13,22624403,
Poland,POL,2022-04-14,22627451,
Poland,POL,2022-04-17,22631494,
Poland,POL,2022-04-18,22632859,
Poland,POL,2022-04-19,22634902,
Poland,POL,2022-04-20,22636944,
Poland,POL,2022-04-22,22639239,
Poland,POL,2022-04-23,22640263,
Poland,POL,2022-04-25,22644572,
Poland,POL,2022-04-26,22645293,
Poland,POL,2022-04-28,22649424,
Poland,POL,2022-04-29,22655895,
Poland,POL,2022-04-30,22670819,
Poland,POL,2022-05-01,22672604,
Poland,POL,2022-05-02,22672976,
Poland,POL,2022-05-03,22673025,
Poland,POL,2022-05-04,22674239,
Poland,POL,2022-05-05,22677653,
Poland,POL,2022-05-06,22680676,
Poland,POL,2022-05-07,22681066,
Poland,POL,2022-05-08,22681187,
Poland,POL,2022-05-09,22681933,
Poland,POL,2022-05-10,22682671,
Poland,POL,2022-05-11,22684133,
Poland,POL,2022-05-12,22684849,
Poland,POL,2022-05-13,22686068,
Poland,POL,2022-05-14,22686468,
Poland,POL,2022-05-15,22686548,
Poland,POL,2022-05-16,22687200,
Poland,POL,2022-05-17,22694608,
Poland,POL,2022-05-18,22695708,
Poland,POL,2022-05-19,22696471,
Poland,POL,2022-05-20,22697541,
Poland,POL,2022-05-21,22698876,
Poland,POL,2022-05-22,22698955,
Poland,POL,2022-05-23,22699506,
Poland,POL,2022-05-24,22705353,
Poland,POL,2022-05-25,22711905,
Poland,POL,2022-05-26,22714917,
Poland,POL,2022-05-27,22715858,
Poland,POL,2022-05-29,22716281,
Poland,POL,2022-05-30,22718557,
Poland,POL,2022-05-31,22722506,
Poland,POL,2022-06-01,22723093,
Poland,POL,2022-06-02,22723608,
Poland,POL,2022-06-03,22724405,
Poland,POL,2022-06-04,22724677,
Poland,POL,2022-06-05,22724754,
Poland,POL,2022-06-06,22725218,
Poland,POL,2022-06-07,22725524,
Poland,POL,2022-06-08,22727148,
Poland,POL,2022-06-09,22727622,
Poland,POL,2022-06-10,22728003,
Poland,POL,2022-06-11,22728192,
Poland,POL,2022-06-12,22728227,
Poland,POL,2022-06-13,22728621,
Poland,POL,2022-06-14,22728984,
Poland,POL,2022-06-16,22730288,
Poland,POL,2022-06-17,22730663,
Poland,POL,2022-06-18,22730750,
Poland,POL,2022-06-19,22730814,
Poland,POL,2022-06-20,22731100,
Poland,POL,2022-06-21,22731985,
Poland,POL,2022-06-22,22732278,
Poland,POL,2022-06-23,22732972,
Poland,POL,2022-06-24,22733800,
Poland,POL,2022-06-25,22734021,
Poland,POL,2022-06-26,22734067,
Poland,POL,2022-06-27,22734350,
Poland,POL,2022-06-28,22734782,
Poland,POL,2022-06-30,22735503,
Poland,POL,2022-07-01,22735900,
Poland,POL,2022-07-02,22736443,
Poland,POL,2022-07-03,22736450,
Poland,POL,2022-07-04,22736924,
Poland,POL,2022-07-05,22737269,
Poland,POL,2022-07-06,22737751,
Poland,POL,2022-07-08,22738726,
Poland,POL,2022-07-09,22738891,
Poland,POL,2022-07-10,22738918,
Poland,POL,2022-07-11,22739414,
Poland,POL,2022-07-12,22739938,
Poland,POL,2022-07-13,22740573,
Poland,POL,2022-07-14,22740933,
Poland,POL,2022-07-15,22741769,
Poland,POL,2022-07-16,22741892,
Poland,POL,2022-07-17,22741903,
Poland,POL,2022-07-18,22742280,
Poland,POL,2022-07-19,22742647,
Poland,POL,2022-07-20,22743053,
Poland,POL,2022-07-21,22744831,
Poland,POL,2022-07-22,22745424,
Poland,POL,2022-07-23,22745621,
Poland,POL,2022-07-24,22745701,
Poland,POL,2022-07-25,22746302,
Poland,POL,2022-07-26,22746677,
Poland,POL,2022-07-27,22747238,
Poland,POL,2022-07-28,22747906,
Poland,POL,2022-07-29,22749448,
Poland,POL,2022-07-30,22749654,
Poland,POL,2022-07-31,22749710,
Poland,POL,2022-08-01,22750643,
Poland,POL,2022-08-02,22751041,
Poland,POL,2022-08-03,22751913,
Poland,POL,2022-08-04,22752251,
Poland,POL,2022-08-05,22753080,
Poland,POL,2022-08-06,22753255,
Poland,POL,2022-08-07,22753289,
Poland,POL,2022-08-08,22754907,
Poland,POL,2022-08-09,22755383,
Poland,POL,2022-08-10,22755894,
Poland,POL,2022-08-11,22756314,
Poland,POL,2022-08-12,22757995,
Poland,POL,2022-08-13,22758241,
Poland,POL,2022-08-14,22758304,
Poland,POL,2022-08-15,22758370,
Poland,POL,2022-08-16,22759072,
Poland,POL,2022-08-17,22759774,
Poland,POL,2022-08-18,22760591,
Poland,POL,2022-08-19,22761373,
Poland,POL,2022-08-20,22761650,
Poland,POL,2022-08-21,22761825,
Poland,POL,2022-08-22,22764008,
Poland,POL,2022-08-23,22764155,
Poland,POL,2022-08-24,22765706,
Poland,POL,2022-08-25,22766449,
Poland,POL,2022-08-26,22767304,
Poland,POL,2022-08-27,22767716,
Poland,POL,2022-08-28,22767754,
Poland,POL,2022-08-29,22768353,
Poland,POL,2022-08-30,22769142,
Poland,POL,2022-08-31,22770061,
Poland,POL,2022-09-01,22770666,
Poland,POL,2022-09-02,22771407,
Poland,POL,2022-09-03,22771830,
Poland,POL,2022-09-04,22771940,
Poland,POL,2022-09-05,22772416,
Poland,POL,2022-09-06,22772903,
Poland,POL,2022-09-07,22773797,
Poland,POL,2022-09-08,22774406,
Poland,POL,2022-09-09,22775091,
Poland,POL,2022-09-10,22775294,
Poland,POL,2022-09-11,22775495,
Poland,POL,2022-09-12,22775810,
Poland,POL,2022-09-14,22777884,
Poland,POL,2022-09-15,22778900,
Poland,POL,2022-09-16,22779747,
Poland,POL,2022-09-17,22779932,
Poland,POL,2022-09-18,22780050,
Poland,POL,2022-09-19,22780543,
Poland,POL,2022-09-20,22781038,
Poland,POL,2022-09-21,22781458,
Poland,POL,2022-09-22,22781933,
Poland,POL,2022-09-23,22782503,
Poland,POL,2022-09-24,22783234,
Poland,POL,2022-09-25,22783358,
Poland,POL,2022-09-26,22783803,
Poland,POL,2022-09-27,22785188,
Poland,POL,2022-09-28,22785552,
Poland,POL,2022-09-29,22785997,
Poland,POL,2022-09-30,22786886,
Poland,POL,2022-10-01,22787040,
Poland,POL,2022-10-02,22787876,
Poland,POL,2022-10-04,22789380,
Poland,POL,2022-10-05,22790399,
Poland,POL,2022-10-06,22790965,
Poland,POL,2022-10-07,22791478,
Poland,POL,2022-10-08,22791599,
Poland,POL,2022-10-09,22791645,
Poland,POL,2022-10-11,22792497,
